UTTERANCE,TRUE_LABEL,RESPONSE,PRED_LABEL
yeah you don t want people to go that that that is an interesting point,Be,"{""label"": """"}

Text: ""so that is the one that is that",D
put wheels on the side to make it,S,"{""label"": ""Bs""}
Text: ""a more stable platform for the pen",Bs
I I don t think there might not be a problem with that,Bs,"{""label"": ""Bs""}

Text: ""I think that could be a problem",Bs
in fact it might be something that they might want to do to produce interesting effects,Be,"{""label"": ""Bs""}
Text: ""but we should also not forget that",Bs
distorted smiley faces,Be,"{""label"": """"} 

Text: ""if we could make the thermal printer",D
and I think we might get away with that,Be,"{""label"": """"}

Text: ""but it is actually more expensive than that",D
but what if what if a child held the pen can I just borrow that,Be,"{""label"": ""S""}
Text: ""but what if a child held the",S
rather than holding it width ways,Be,"{""label"": ""D""}

Text: ""and the one on the right is",D
so this is across the pen,Be,"{""label"": """"}

Text: ""the user needs to hold the pen at",D
thinking of holding it that way,Bs,"{""label"": """"}

Text: ""we can get a thermal printer that does",D
providing just enough pressure,Bs,"{""label"": ""S""}

Text: ""and the tip of the pen moves",S
providing probably be alright,Bs,"{""label"": """"}

Text: ""we could have one that is really simple",D
but we could try and stop them from doing it,Be,"{""label"": ""F""}
Text: ""so they will be able to write",F
it is sort of like a its like a calligraphy pen is not it if you erm,S,"{""label"": ""F""}


Text: ""but its also about the media",F
because you get thick you get thick and thin,Bs,"{""label"": ""Bs""}
Text: ""because of that""
Label (JSON",Bs
because you get the edge,S,"{""label"": """"} 

Text: ""because you get the edge""
Label",D
that business of withdrawing the print head when it s not in use or something like that,Be,"{""label"": ""F""}


Text: ""so I think that is what",F
well yeah well it s a sheath is not it that is the word you said was not it a sheath that,S,"{""label"": ""F""}
Text: ""but it s a sheath that",F
a sheaf,S,"{""label"": ""S""}

Text: ""it is a special type of paper",S
write sheath protecting the head,D,"{""label"": ""S""}
Text: ""write sheath protecting the head""",S
or it could be deployed on contact or something,S,"{""label"": ""Bs""}
Text: ""but it can also be deployed on",Bs
OK it is fundamental the other thing that I am now going to look at is ,F,"{""label"": ""}


Text: ""which I think is the key to the",D
two two problems one is over pressurising the print head on the paper,Be,"{""label"": ""F""}
Text: ""one is over pressurising the",F
or abuse of the pen so somebody could go like that,Be,"{""label"": ""Bs""}
Text: ""and the pen is not going to",Bs
and that will probably break it and,Be,"{""label"": """"}

Text: ""if it does it will probably break it",D
the sheath,S,"{""label"": ""S""}


Text: ""because of the size of the",S
does not fix that does it er no the sheath does not fix that,Bs,"{""label"": ""}


Text: ""so the key is to have a thermal",D
you go like that you hit the printer,Bs,"{""label"": """"}

Text: ""the one on the right is the one",D
whereas the other way round bangs table,Bs,"{""label"": """"}

Text: ""we can make a new prototype with the",D
well the sheath protect that is not it so,Be,"{""label"": """"}

Text: ""but it is still a good idea""",D
the sheaths so spring both and the things happen,Bs,"{""label"": ""}

Text: ""but it s a special one and you",D
yeah so expect there is more travel if you smash there,Be,"{""label"": """"}

Text: ""that is the problem"" 
Label (",D
Draw 2 crosses over Tom s sheath Document E1_4 Sketchjpg,D,"{""label"": ""D""}

Text: ""the paper is involved in all of",D
yeah that means you can t move both yeah yeah that is right yeah,S,"{""label"": """"}

Text: ""so that is why the pen is so",D
so I its what AJ suggested that this moves back,Bs,"{""label"": ""B""}
Text: ""this is a test print with a",D
to to start to as a switch,S,"{""label"": """"}

Text: ""this is a test""
Label (JSON",D
whereas the alternative is for that to move back,S,"{""label"": ""Be""}

Text: ""the one that is the real main",Be
well I suppose you could design it such a way as it only goes,Be,"{""label"": ""S""}

Text: ""well I suppose you could design it",S
at a certain speed back so if you went if you just went like that it would go back quite,Bs,"{""label"": """"}


Text: ""it has to be that it has to",D
slowly but if too quickly,Bs,"{""label"": """"}

Text: ""because of the materials used""
Label (",D
you you could have them both moving back and,Bs,"{""label"": ""Bs""}
Text: ""which which makes the pen more difficult",Bs
you could have you could balance springs and things like that,S,"{""label"": ""Bs""}

Text: ""we should think about that too""",Bs
you could have viscous back,Bs,"{""label"": ""F""}


Text: ""the pen has been tested on",F
if that thing s on a spring and that is on a,S,"{""label"": ""S""}


Text: ""and that thing is on a",S
Draw unknown sheet,D,"{""label"": """"}

Text: ""This is a thermal print pen, designed",D
of some sort which could be quite simple,S,"{""label"": ""S""}

Text: ""but it is a good idea""",S
viscous,Bs,"{""label"": ""S""}

Text: ""can be written on a variety of",S
write viscous damper,D,"{""label"": ""D""}
Text: ""it is the viscous damper",D
and if you bang it down its effectively solid,S,"{""label"": ""Bs""}
Text: ""so its the interaction between the special",Bs
cheap,Bs,"{""label"": ""D""}

Text: ""a cheap thermal pen""
Label (",D
leaking syringe,S,"{""label"": ""D""}

Text: ""the syringe is leaking""
Label",D
cheap syringe,S,"{""label"": """"}

Text: ""a syringe is a device used to",D
write leaky syringe,D,"{""label"": ""D""}
Text: ""it is a syringe"" →",D
where s the sheath gone,S,"{""label"": ""S""}

Text: ""there are two types of thermal pen",S
heat source,S,"{""label"": ""S""}

Text: ""the thermal pen""
Label (JSON",S
laser light,S,"{""label"": """"}

Text: ""so the laser is the one that is",D
any other ways in which we could try I mean we could put a cap over it that is how other people do it ,S,"{""label"": ""F""}

Text: ""but it is not that simple as",F
that is way too low tech for this,Bs,"{""label"": ""F""}

Text: ""it is difficult to achieve high quality",F
that will protect it but it still is not it,Bs,"{""label"": ""S""}

Text: ""because it is the right size""",S
what about a cap,S,"{""label"": """"}

Text: ""the cap is not really a pen""",D
like a spring loaded cap,Be,"{""label"": """"}

Text: ""the pen is only able to be used",D
that comes out of the way,Bs,"Text: ""that is the most important thing""
Label (JSON only):",D
yeah like a button there,S,"{""label"": """"}

Text: ""that is a key aspect of the brainstorm",D
that s nice yeah,Bs,"{""label"": """"}

Text: ""I know quite a lot about the paper",D
write sprung loaded cap,D,"{""label"": ""D""}

Text: ""I think the main point is that",D
that that slides the,Be,"{""label"": """"}


Text: ""the sledge that is a""
Label",D
the button,S,"{""label"": ""F""}

Text: ""the pen""
Label (JSON only",F
then it could not get lost could it,Bs,"{""label"": ""D""}

Text: ""that is the standard plain thermal paper",D
mmm it could also turn off the comforting hum,Be,"{""label"": ""F""}

Text: ""mmm that is the one on the",F
when you put the cap back on,Bs,"{""label"": """"}

Text: ""so it s a bit of a tricky",D
I quite like the idea of a comforting hum,Bs,"{""label"": ""F""}

Text: ""but it is also about the user",F
a comforting hum,Be,"{""label"": ""D""}

Text: ""so the pen is able to write",D
write comforting hum,D,"{""label"": """"}

Text: ""I think I can do that I think",D
when it s working right,Bs,"{""label"": """"}

Text: ""one is that the printout needs to",D
what like a sings dum dum dum dum dum dum,Bs,"{""label"": ""S""}

Text: ""but its also about the media""",S
like rolf harris,Bs,"{""label"": ""S""}

Text: ""so its the interaction between the special",S
the cap is quite interesting though,S,"{""label"": ""F""}

Text: ""it is also very good for drawing",F
because if it hinges that way,Bs,"Text: ""because it hinges that way""
Label (JSON only):",D
it will make people much more likely to to drag it across there if it s clear as well,Bs,"{""label"": """"}

Text: ""this is a problem because it can be",D
yeah but you can still see things or,Bs,"{""label"": ""F""}


Text: ""so it is one of the",F
if you had not just an activation button not an,S,"{""label"": ""Be""}

Text: ""the design of the pen is""",Be
activation button but a button that made the print head come out,S,"{""label"": ""Bs""}

Text: ""because the ink is not black enough",Bs
a non a non clickable pen,S,"{""label"": """"}

Text: ""and the pen will be able to draw",D
so you had to you know obviously not up there,S,"{""label"": ""F""}

Text: ""so you need to you know obviously",F
you can only write when it s up,Be,"{""label"": ""D""}

Text: ""if you can t write with the",D
if you if you go like that it would sort of go out a little bit,Be,"{""label"": """"}

Text: ""but I know quite a lot of the",D
and then if you push it up it would go out more,Be,"{""label"": ""F""}

Text: ""and the idea is that the pen",F
I mean you can still damage it,Bs,"{""label"": ""Bs""}
Text: ""You can still use it""
Label",Bs
so it s a it s a dead man s handle for a pen basically,S,"{""label"": ""}

Text: ""so it s a it s a dead",D
write a dead man handle for the pen,D,"{""label"": ""D""}

Text: ""so what is the deal with the",D
you could have a little slider on it,S,"{""label"": ""Bs""}
Text: ""this could be useful for controlling the",Bs
could it could do this kind of thing round the edge,S,"{""label"": ""}

Text: ""the sledge has a lot of weight",D
yeah yeah and then and then you coul it could just be sprung,Be,"{""label"": """"} 

Text: ""but it could also be a simple",D
and then when you put it down its held open by,Be,"{""label"": """"}

Text: ""and then when you put it down its",D
and then any pressure on the tip,Be,"{""label"": ""Bs""}

Text: ""and any pressure on the tip""",Bs
it s more is not it,Bs,"Text: ""it s more is not it""
Label (JSON only):",D
you re not going to be using it for hours on end are you,Be,"{""label"": ""F""}

Text: ""the problem is that the pen is",F
it s for little pieces of,Be,"{""label"": ""S""}

Text: ""it s for little pieces of paper",S
I would say long car journeys though,Be,"{""label"": ""F""}

Text: ""long car journeys though""
Label (",F
you could have a and that open up,S,"{""label"": """"}

Text: ""and then the one that is and that",D
draw,D,"{""label"": ""D""}


Text: ""drawn""
Label (JSON",D
a little bit annoying on long car journeys laugh,Be,"{""label"": """"}

Text: ""the user has a small amount of ink",D
you could have a cap that goes like that,S,"{""label"": ""Bs""}

Text: ""you could have a cap that goes",Bs
draw,D,"{""label"": ""D""}

Text: ""write""
Label (JSON only):",D
and then you could also have the same spring here,S,"{""label"": ""Bs""}
Text: ""and you could also have the same",Bs
that any force by a certain amount would force the cap to shut again,Bs,"{""label"": ""F""}
Text: ""that any force by a certain amount",F
a double action cap,S,"{""label"": """"}

Text: ""it s a double action cap""
Label",D
so you button but it s got an override of pressure,Bs,"{""label"": ""Be""}
Text: ""but it s got a number of",Be
on the pen,S,"{""label"": ""S""}

Text: ""it could be anything""
Label (",S
I am thinking of something a bit like erm the flap on a video tape,S,"{""label"": """"}

Text: ""and that is basically a thermal pen with",D
uh huh what the flap,S,"{""label"": """"}


Text: ""now that is a pretty good point that",D
like a garage door type of thing,S,"{""label"": """"}

Text: ""there are two types of pens that are",D
yeah push the button then it goes open,Bs,"{""label"": ""F""}
Text: ""and it will come out of the",F
write garage door type mechanism,D,"{""label"": ""D""}

Text: ""so I think the main thing is",D
but that is probably overly complicated,Bs,"{""label"": ""F""}

Text: ""and we can use the same technique",F
garage door,S,"{""label"": ""F""}


Text: ""it is very difficult to see",F
well it could be a roller,S,"{""label"": ""S""}


Text: ""and the pen should be able",S
a roller door,S,"{""label"": ""S""}
Text: ""which is made of a steel frame",S
write roller door,D,"{""label"": ""D""}

Text: ""one of the issues that we need",D
as you cool that down,Bs,"{""label"": ""Be""}
Text: ""we can add a metal rod to",Be
yeah a button here that ,S,"{""label"": ""F""}


Text: ""and I know quite a lot",F
there is a slider that opens the pen,Be,"{""label"": """"} 

Text: ""the pen can be heated to print",D
but then regardless of whether you have got the button pressed down or not you press hard and it comes back down,Be,"{""label"": """"}

Text: ""but then regardless of whether you have got",D
so it does not matter if you drag it thuds hand on table it ll just,Bs,"{""label"": ""Be""}


Text: ""so it does not matter if",Be
or you just keep that button pressed but,Bs,"Text: ""the sledge is er quite broad""
Label (JSON only",D
thud yeah if you re very sort of cover that comes down,Bs,"{""label"": """"}

Text: ""now that we have the basic idea for",D
are you just whacking this pen there,Be,"{""label"": ""F""}

Text: ""we are going to have to have",F
it s got a cap on,S,"{""label"": """"}

Text: ""the sledge is er quite broad""",D
how much did that pen cost,Bs,"{""label"": """"}

Text: ""it s a thermal pen""
Label (",D
errrr well about five pence or something,Bs,"{""label"": """"}

Text: ""so we re looking at a pen that",D
yeah is that refillable,Be,"{""label"": ""Be""}
Text: ""I would say yes"" → Label",Be
like this is not refillable,Be,"{""label"": ""Bs""}

Text: ""it is not possible to add a",Bs
I assume it has a cover that comes on as well,Bs,"{""label"": ""S""}
Text: ""It’s a good thing that it",S
that is nice it s erm holdable,Bs,"{""label"": ""Be""}

Text: ""that is nice it s erm hold",Be
so one one pence two pence six pence,Bs,"{""label"": ""S""}
Text: ""it is quite a good pen""",S
twenty pence,Bs,"{""label"": """"}

Text: ""the one on the top left is the",D
you could put a time delay on it,S,"{""label"": """"}

Text: ""this is a thermal printer""
Label (",D
that is a good way of protecting it,Bs,"{""label"": """"}

Text: ""we can print on any type of paper",D
write time delay,D,"{""label"": ""D""}

Text: ""it is not just about the thermal",D
you could say it has to be in contact with the paper for a second and then the thing will deployed,Bs,"{""label"": ""Bs""}
Text: ""you could say that it has to",Bs
that is easy,Bs,"{""label"": ""F""}

Text: ""so it can be done""
Label",F
and that way it s protected from being banged,Bs,"{""label"": ""Bs""}

Text: ""we are not looking for a pen",Bs
is there is there an issue anyway erm guys with there being or having to be or a benefit by having like a stand by mode,F,"{""label"": """"}

Text: ""it is a bit of a challenge because",D
so its either completely switched off,Be,"{""label"": """"}

Text: ""so its the interaction between the special paper",D
with or without the cap on it,Be,"{""label"": """"} 

Text: ""we could use the same design for",D
or there is like a stand by mode,F,"{""label"": ""}


Text: ""we have to test it to see if",D
where its sort of semi warm but its ready for action quickly,Be,"{""label"": ""}

Text: ""the pen has a metal tip and is",D
it has a home so a docking station,S,"{""label"": """"}

Text: ""we have been trying to use a thermal",D
we could charge it in there as well plus,Bs,"{""label"": """"}

Text: ""but we could charge it in there too",D
it might be over budget,Bs,"{""label"": ""}


Text: ""but I don t know whether the paper",D
yeah so a docking station what would the docking station look like charge,S,"{""label"": ""S""}
Text: ""so what would the docking station look",S
write docking station cradle,D,"{""label"": ""S""}
Text: ""the docking station is a type of",S
well it would just be a cradle,S,"{""label"": ""S""}
Text: ""which is just a simple cradle",S
it would just be somewhere for it to live when you re not using it,Bs,"{""label"": """"}

Text: ""the design is based on the idea of",D
like a little protector like an inkwell,S,"{""label"": ""F""}

Text: ""so that it can be used by",F
laugh like a quill,S,"{""label"": ""S""}
Text: ""the thermal pen works better on smooth",S
a quill that means it s not something that you could put in your pencil case,Bs,"{""label"": ""F""}
Text: ""it s made of metal so it",F
well I think there is an issue actually there,Be,"{""label"": """"}

Text: ""we should not be able to print a",D
as well with children sometimes using lots of types of pens at the same time,Be,"{""label"": ""S""}
Text: ""so one of the key things is",S
if you had erm written something or smudged something with some other type of err pen or even a,Be,"{""label"": ""Be""}


Text: ""because it s a lot more",Be
pencil or a crayon or something like that,Be,"{""label"": """"}

Text: ""I am going to make some drawings of",D
and then you used this on the same paper would it make the print head dirty,Be,"{""label"": ""Bs""}
Text: ""and then you used this on the",Bs
and would there need to be some way of cleaning the print head potentially,F,"{""label"": ""Bs""}
Text: ""but the main idea is that the",Bs
or would it be good to have some way of cleaning the print head,F,"{""label"": ""Be""}

Text: ""but that is not the main problem",Be
like we could have a cap on it,S,"{""label"": ""F""}
Text: ""like it s a good idea to",F
that actually erm sort of goes past it,Bs,"{""label"": """"}

Text: ""that is the main thing that is the",D
is there any danger if you got ink from another pen or paint can it short,Be,"{""label"": ""F""}
Text: ""but we need to be careful with",F
it would not short it,Bs,"{""label"": """"}

Text: ""it would not short it"" → Label",D
it would not short it,Bs,"{""label"": """"}

Text: ""so it would not short it""
Label",D
but it might burn into the head so,Bs,"{""label"": ""F""}

Text: ""the one on the right has a",F
the good thing you could clean this you can get,Be,"{""label"": ""S""}

Text: ""the good thing is you could clean",S
a crayon would be all right because that would melt,Bs,"{""label"": ""F""}


Text: ""the pen will be able to",F
you can clean it but erm I have got a way of cleaning it with a knife,Bs,"{""label"": ""B""}
Text: ""but erm there is no way of",D
but paint would be a problem would not it you d imagine that,Be,"{""label"": ""Be""}


Text: ""and you can t draw with",Be
you could clean it off but you could not get the kids to do it,Be,"{""label"": """"}


Text: ""but you could not get the kids to",D
unless you er unless you did it automatically,Be,"{""label"": ""}


Text: ""but it is the only one that is",D
I mean if you leave the top off that for twenty minutes it dries out,Be,"{""label"": ""D""}

Text: ""I mean if you leave the top",D
yes we could just up the age limit it s not a problem,Be,"{""label"": """"}

Text: ""but we could have a range of ages",D
write cleaning mechanism,D,"{""label"": ""D""}
Text: ""this is the cleaning mechanism for the",D
OK want to do some more detail a bit more mechanism,S,"{""label"": ""Bs""}
Text: ""and then the pen will need to",Bs
well we we have got various things haven t we,S,"{""label"": ""S""}

Text: ""but that s not the main problem",S
we just have to contact it,Bs,"{""label"": ""B""}
Text: ""we just have to contact it""",D
pressure contacts,S,"{""label"": """"}

Text: ""that is what I am trying to say",D
or its got to be got to be depressed,Bs,"{""label"": """"}

Text: ""we need to think of designs that actually",D
imagine you have piece of metal,S,"{""label"": ""S""}
Text: ""but its also important that the pen",S
spring switch,S,"{""label"": ""D""}
Text: ""spring switch""
Label (JSON only",D
is there a could you measure I am thinking of for example if a child decides to try to write on his clothes or on their skin or whatever,Be,"{""label"": ""F""}

Text: ""so that it can be written on",F
erm it may not be such a good idea,Bs,"{""label"": """"}

Text: ""that is a major problem with the current",D
erm potentially feedback,Bs,"{""label"": """"} 

Text: ""erm so what if we made it",D
how quick the how quick the head cools down if its on the actual paper its supposed to be on versus if it was on some different media sort of,Bs,"{""label"": ""Be""}
Text: ""what is the thermal print head to",Be
how hot,Bs,"{""label"": ""}


Text: ""we are going to use a hot air",D
how hot does it get,Bs,"{""label"": """"}

Text: ""the paper is heated by the thermal print",D
err it does get quite hot well,Bs,"{""label"": """"}

Text: ""so we need to make sure the temperature",D
the tiny dots can get quite hot,Bs,"{""label"": ""Bs""}

Text: ""the printer works well with paper""",Bs
and there is next to no thermal lapse,S,"{""label"": ""Bs""}

Text: ""and there is next to no thermal",Bs
so they cold again very quickly,Bs,"{""label"": ""Bs""}

Text: ""the pen is a thermal pen""",Bs
if you wear it on your skin it would just be,Bs,"{""label"": """"}

Text: ""it is like a sort of a special",D
we need to test this but I,Bs,"{""label"": """"} 

Text: ""we need to test this""
Label",D
mechanically the the,S,"Text: ""so it is the""
Label (JSON only): 

Text",D
well there is potential for a safety issue,Bs,"{""label"": """"}

Text: ""in order to make this prototype work the",D
but erm where you re going trying to detect a cooling rate from the media,Bs,"{""label"": ""Be""}

Text: ""the problem is that the media is",Be
that you have been in contact with can be a very hard thing to do erm,Bs,"{""label"": ""F""}

Text: ""because of the thermal print paper""",F
but detecting the media or detecting that you re on some kind of media,Bs,"{""label"": ""F""}
Text: ""it s not that it s a",F
or holding station or something,S,"{""label"": ""D""}

Text: ""but it s not that easy to",D
cos it could be sold as it could be a thing you put your special media on or,S,"{""label"": ""F""}


Text: ""it is a simple thing to",F
and we could either detect that,Be,"{""label"": ""S""}


Text: ""and we could either detect that",S
or we could look for erm translucent dots buried in the erm media or something,Be,"{""label"": """"}

Text: ""but I think that is actually what the",D
write translucent dots,D,"{""label"": ""D""}

Text: ""so it is a pretty standard pen",D
or you could they you could a they could be like er beads switches,S,"{""label"": ""F""}


Text: ""or you could they you could",F
you can only write on a magnetic plate is not it,Bs,"{""label"": ""S""}
Text: ""so it is not a thermal printer",S
yeah you could do that or looking for a signal or,Be,"{""label"": ""S""}

Text: ""but it s a bit of a",S
or detecting a change,Be,"{""label"": """"}

Text: ""a thermal print out in the nib of",D
so this is what you re talking about,S,"{""label"": ""F""}

Text: ""because of the special paper and the",F
errr yeah its more systemy,S,"{""label"": """"}

Text: ""errr yeah its more systemy""",D
I guess beyond the actual pen you could imagine all sorts of systems where,S,"{""label"": ""S""}

Text: ""I guess the size of the thing",S
mmm ok you re tied you re tied to the media anyway so it s not really,S,"{""label"": ""F""}
Text: ""mmm ok you re tied you re",F
erm yeah you re probably not constrained,Bs,"{""label"": ""S""}
Text: ""but you re probably constrained in terms",S
because you unless you are detecting something special about the media which you might want to do,Bs,"{""label"": ""F""}

Text: ""that you can’t just use a",F
the effects of the media then it would work on any thermal media or,S,"{""label"": ""S""}
Text: ""we should use the media that is",S
that is not common is it,Be,"Text: ""the paper is the most important""
Label (JSON only):",D
like printers,Be,"{""label"": ""S""}
Text: ""it s a erm it s a",S
fax machines,Be,"{""label"": """"} 

Text: ""and it is the one that is",D
I was just going to say yeah I think we should concentrate on what the mechanism might look like,S,"{""label"": ""Be""}
Text: ""the question is is it a thermal",Be
the thermal pen cos I think we can spend quite a lot of time,F,"{""label"": ""F""}

Text: ""but its also about the media""",F
yep so in terms of the actual mechanism we have explored some different angles on that have not we,S,"{""label"": """"}

Text: ""but basically it is the thermal print out",D
in terms of the you mean in terms of the spring loading and things like that,S,"{""label"": ""F""}
Text: ""in terms of the you mean in",F
well that is one idea and that has the that has a two outer that has an outer limit how far the slider can move,S,"{""label"": ""Bs""}


Text: ""well that is one idea and",Bs
that controls there is obviously it stays at an angle until you get to the maximum angle and then if all,Bs,"Text: ""the paper is at an angle to the pen so the pen",D
and then it could switch off could not it,Be,"{""label"": """"}

Text: ""but is it really worth it""
Label",D
if it w if it was hitting a certain angle it could switch off,Be,"{""label"": """"}

Text: ""the pen has a special tip that is",D
you d need an additional partner mechanism ,S,"{""label"": """"} 

Text: ""in order to stabilise the pen",D
so you could switch you could have that,Bs,"{""label"": ""Bs""}


Text: ""so you could switch you could",Bs
you could have the contacts on top and bottom of that piston,S,"{""label"": ""Bs""}

Text: ""the contacts are not in the middle",Bs
and then they could stay,Bs,"{""label"": """"}

Text: ""this is the most important thing""
Label",D
do they really need to stay in contact well,Bs,"{""label"": ""Bs""}

Text: ""the paper is involved in all of",Bs
if you don t press hard enough then,Be,"{""label"": """"}

Text: ""then the pen will not work properly""",D
edge and if you go over it if you come too high an angle,Be,"{""label"": ""S""}
Text: ""the pen tip is designed to write",S
then you do this contact between here and here,S,"{""label"": ""Bs""}
Text: ""but you can also do this with",Bs
or you could have the cylinder that moved in some slots,S,"{""label"": ""Bs""}
Text: ""this is the part of the pen",Bs
so that this can move that way,Bs,"{""label"": """"}

Text: ""it is expected to be able to draw",D
but what you cant do is it can t the print head can t tilt back or forward because these slots are in,Bs,"{""label"": ""Bs""}
Text: ""that s what I am trying to",Bs
they re in a fixed position yeah,S,"{""label"": """"}


Text: ""there is a good chance that they re",D
this this stays at a fixed angle,S,"{""label"": """"}

Text: ""but it stays at a fixed angle""",D
it can move up and down,S,"{""label"": """"}

Text: ""so it is the interaction between the special",D
and side to side its fixed that way,S,"{""label"": """"}

Text: ""so its the interaction between the special paper",D
the print head relative to the pen,S,"{""label"": """"}

Text: ""the pen needs to be able to move",D
I am sorry I am just thinking about I think there is probably a geometry that could do it with just one switch erm,S,"{""label"": ""Bs""} 

Text: ""that is the standard plain thermal",Bs
that when you come too far over erm the pen starts moving back in and so back in,Bs,"{""label"": ""Bs""}
Text: ""so the pen doesn t move too",Bs
and therefore the switch comes off,Bs,"{""label"": """"}

Text: ""therefore the switch comes off""
Label",D
before it looses contact,Bs,"{""label"": ""Be""}

Text: ""to be able to write in a",Be
you know it depends on the shape of the case work for it,Bs,"{""label"": ""F""}


Text: ""it is because of the type",F
the outside bit,S,"{""label"": """"}

Text: ""it is a small thermal pen""
Label",D
yeah the thing that we did a few years ago,S,"{""label"": ""D""}

Text: ""yeah the thing that we did a",D
which had a kind of sort of forced balanced print head,Bs,"{""label"": ""Bs""}

Text: ""that was a good idea""
Label",Bs
we tend to do fairly wide print heads,S,"{""label"": ""S""}

Text: ""which is basically a pen with a",S
to try and keep them in contact with the medium,Bs,"{""label"": ""Bs""} 
Text: ""the pen needs to be able",Bs
it appears a bit different less controlled,Bs,"{""label"": ""F""}

Text: ""it appears to be a bit different",F
and on that we basically had a frame,S,"{""label"": """"}

Text: ""the one on the top left is the",D
which brought the print head down brought the print head down,Bs,"{""label"": """"}

Text: ""the paper is so thin that it can",D
and then that is right and so,S,"{""label"": ""F""}

Text: ""you can print the image on a",F
like this and then,S,"Text: ""and we should have a look at the way it works""",D
it s like the old tape recorders is not it,S,"{""label"": ""F""}
Text: ""but what we re trying to do",F
it finds its own level,Bs,"{""label"": """"}

Text: ""the sledge is quite a bit bigger",D
and the force is applied to this,Bs,"{""label"": """"}

Text: ""and the force is applied to this""",D
that is right the print head just like this erm,S,"{""label"": ""F""}

Text: ""but we should also not forget that",F
on a carrier as well,S,"Text: ""on a carrier as well""
Label (JSON only):",D
could it work this way as well,Be,"{""label"": ""F""}

Text: ""this is one of the ideas for",F
no,Bs,"{""label"": ""D""}

Text: ""maybe""
Label (JSON only):",D
what you always want to combine is something that when you press you press media,Be,"{""label"": """"}

Text: ""there is a range of different media types",D
so that you have made contact,S,"{""label"": """"}

Text: ""with a thermal pen""
Label (JSON",D
circuit you over pressurise it,Bs,"{""label"": """"}

Text: ""the one that will be used to print",D
and it goes past it,Bs,"{""label"": """"}

Text: ""it goes past it""
Label (JSON",D
so it does not work and then you have got you have got bottom out,Bs,"{""label"": ""Be""}

Text: ""there is a special type of pen",Be
sheath here,S,"{""label"": """"}

Text: ""the only thing I am concerned about is",D
brilliant idea,Bs,"{""label"": ""F""}
Text: ""because it s a thermal printer""",F
and could you use these contacts,S,"{""label"": ""Bs""}


Text: ""and could you use these contacts",Bs
and put them in 3D,S,"{""label"": ""F""}

Text: ""so what do you think about this",F
could be one could be one here,S,"{""label"": ""F""}

Text: ""because of the thermal print paper""",F
and there,S,"{""label"": """"}

Text: ""so it is""
Label (JSON only",D
we only need two in the front and back,S,"{""label"": ""S""}

Text: ""because the tip is so small it",S
so that as well as being in the right vertical position ie actually touching paper,S,"{""label"": ""Bs""}
Text: ""the media needs to be able to",Bs
so that it dissipates heat not press too far,Bs,"{""label"": ""Bs""}
Text: ""and we can print thermo reactive d",Bs
because then it pops out the sheath,S,"{""label"": ""Bs""}

Text: ""and then it pops out the she",Bs
and you re over pressurising it,Bs,"{""label"": """"}

Text: ""and you re over pressurising it",D
but also something to do with the fact that these contacts,S,"{""label"": ""Bs""}


Text: ""now the real issue is to",Bs
if if as you say go over an angle then you notice that central thing comes away from one side,Bs,"{""label"": ""F""}

Text: ""the one that is the real main",F
you know the distances between the edge of these ,S,"{""label"": ""S""}

Text: ""the user has to have the ability",S
the distance between the edges of these things and the outer casing,S,"{""label"": ""S""}
Text: ""but it is more like a fixed",S
when you re at a small angle,S,"{""label"": ""Be""}
Text: ""and the one on the top left",Be
they move a little bit,Bs,"{""label"": """"}

Text: ""they have to be able to move a",D
when you re at a big angle,S,"{""label"": """"}

Text: ""so the thermal pen is able to draw",D
one sides hard up against it,Bs,"{""label"": """"}

Text: ""the one on the left is the one",D
the other one produces a gap and so you can almost have that,S,"{""label"": ""Bs""}
Text: ""we re trying to make a pen",Bs
could you have that front and back as well like a sort of cross,S,"{""label"": """"}

Text: ""so it would be nice to have a",D
and then you have to have all four things contacted like what you said earlier so,S,"{""label"": ""Be""}
Text: ""and then you have to have all",Be
if you draw draw four contacts that have some compliance,S,"{""label"": ""Bs""}

Text: ""these are four contacts with some compliance",Bs
because they re on a spring and then you have got your central four points,S,"{""label"": """"}

Text: ""it s a spring based system"" →",D
here this is going to be up then if you go in that planeover an angle too much ,Bs,"{""label"": """"}

Text: ""in that case we have to think about",D
my arg what I was trying to say before is erm,S,"{""label"": ""Be""}


Text: ""the thermal paper needs to be",Be
you could do it with one switch,S,"{""label"": ""D""}

Text: ""it could be any material""
Label",D
if if the casework say the casework is comes out f further out errm ,S,"{""label"": ""S""}

Text: ""that is the standard plain thermal paper",S
it may or may not work erm clears throat,Bs,"{""label"": ""D""}

Text: ""so it is the interaction between the",D
if you what it does is you have got one switch that if its but if its on and back i it works,Be,"{""label"": ""S""}
Text: ""but its a good thing its a",S
but then if you pivot pivot this can pivot a bit but it,S,"Text: ""it is a thermal printer and it is a thermal printer and",D
but it pivots more on the k but the case if you pivot a little bit on the c,S,"{""label"": ""F""}
Text: ""that is a good point"" →",F
the case comes in contact and it starts to come away,S,"{""label"": ""Be""}


Text: ""but it doesn t work""",Be
it could be shaped so it can only be yeah so,S,"{""label"": ""S""}
Text: ""it could be anything it could be",S
so that so that when it it does not actually erm,Be,"{""label"": ""Be""}

Text: ""so that it it does not actually",Be
when it does not actually come away its guaranteed that its that its er that its still on the paper,Bs,"{""label"": ""F""}


Text: ""it is a good idea to",F
