UTTERANCE,TRUE_LABEL,RESPONSE,PRED_LABEL
they should not be allowed,Be,"{""label"": ""N""} 

Explanation: The text does not describe any clear",N
is it a training aid or toy that we re is it for fun,F,"{""label"": ""N""} 

Explanation: This sentence is not about a physical",N
its for fun,F,"{""label"": ""N""} 

Explanation: ""its for fun"" is an",N
its mainly really for fun really I think erm,F,"{""label"": ""<F|Be|Bs|S|D|N>""",N
because if you want to teach a child something about pens,F,"{""label"": ""N""} 

Explanation:
The segment is describing the purpose of",N
you d give them a pen would not you,Be,"{""label"": ""Bs""}


Segment:
This is a piece of information about",Bs
no well it depends it could be funit could teach you something,F,"{""label"": ""N""} 

Note: The answer is 'N' because",N
an added bonus I suppose,F,"{""label"": ""N""} 

Explanation: The sentence does not describe any function",N
it could teach you something else,F,"{""label"": ""N""} 

Explanation: The text does not describe a function",N
its going to be quite a fat lump probably,S,"{""label"": ""N""} 

Explanation: The text is vague and doesn't",N
so it s not going to be that kind of pen that you use in future,S,"{""label"": ""N""} 

Explanation: The segment clearly does not fit any",N
so it does not feel much like a pen,Be,"{""label"": ""N""} 

Explanation: The description is vague and doesn't",N
you know it could I think it could be more of a decorator s thing you know,F,"{""label"": ""Bs""} 

Explanation:
- 'decorator s' contains",Bs
if you want to put a row of smilies in,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
paper and pen along the edges of you know,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
on the wall,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
you re never gonna draw a whole pic you re never gonna draw paint the Sistine chapel,Bs,"{""label"": ""N""} 

Explanation:
The sentence does not describe any function",N
no you d need more batteries,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
its more of sort of decorative kind of features,F,"{""label"": ""N""} 

Explanation: The description is vague, doesn't",N
things like that you know,Be,"{""label"": ""N""} 

Explanation: The segment does not describe a function",N
there is another degree of freedom to this thing,Bs,"{""label"": ""N""} 

Reasoning: 
The sentence describes a general",N
if you go fast it will be a paler colour,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
if you go slowly it will be darker wont it,Be,"{""label"": ""N""} 

Reasoning: The sentence is making a statement",N
yeah if you go fast well maybe if you go fast if there is no feedback from the paper it does not matter how fast its going,Bs,"{""label"": ""N""} 

Explanation: The text does not clearly match any",N
then it might produce gaps but it might produce gaps in places of,Bs,"{""label"": ""Bs""} 

Explanation:
The segment suggests that the ink might",Bs
the thing would be cool,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
if you drive it faster,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
that mark is the same as that,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
that is what you will end up with but erm you won t end up with a long smooth line erm that is faint erm,Bs,"{""label"": ""N""} 

Explanation:
The segment is unclear, vague and",N
definitely gaps in it head on all the time you don t have the head on,Bs,"{""label"": ""Bs""} 

Explanation: The sentence describes a specific behaviour (",Bs
yeah you could turn it off off and on very fast could not we,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
for the usefulness er well I am just I am just trying to think about what erm what the pen does really erm,F,"{""label"": ""N""} 

Segment:
The pen is a very useful tool",N
if it s if it s a if its fun its got to do,F,"{""label"": ""F""}


Segment:
runs quickly runs smoothly

JSON answer",F
sort of a wider range of features,F,"{""label"": ""F""}


Segment:
Smooth and consistent

JSON answer:",F
features somehow,F,"{""label"": ""N""}


Segment:
write clearly and legibly

JSON",N
I think it might self regulate,Be,"{""label"": ""Be""} 

Explanation: The segment describes the expected behaviour of",Be
I think people might visit around how does it work,Bs,"{""label"": ""N""} 

Segment:
It is designed to be a simple",N
or they use it more slowly I think that is,Bs,"{""label"": ""N""} 

Explanation: The sentence is vague and does not",N
but I am thinking it will it will be more fun,F,"{""label"": ""N""} 

Explanation: The text does not clearly fit any",N
if you can get something you know if you can get a faint line or,Be,"{""label"": ""S""} 

Explanation: The sentence describes a situation where the",S
a faint line,Bs,"{""label"": ""S""} 

Segment:
A sharp, thin line

JSON",S
you had a drawing there that you did was that for any particular purpose,S,"{""label"": ""F""} 

Explanation: The sentence is talking about a drawing",F
I ve seen a pen that somebody s created,S,"{""label"": ""<F|Be|Bs|S|D|N>",N
where its actually got this kind of loop in it,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
so that if you hold it with your index finger actually through this,Bs,"{""label"": ""F""}


Segment:
writes smoothly and doesn’t skip",F
so it s you you almost wear it like a glove,S,"{""label"": ""Bs""} 

Explanation:
The word ""glove"" is",Bs
deep breath in yeah or like a sort of ring on your finger with the pen attached to it,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
but it forces you to hold it in a very specific way,Bs,"{""label"": ""F""} 

Explanation: The segment describes a purpose or function",F
um that is intriguing sort of like a like a could be like a finger puppet could not it,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
yeah cos wearing it like a finger puppet,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
the feel of it might be fun,Bs,"{""label"": ""N""} 

Explanation: The text is vague and does not",N
exactly so you can make you can make the footprints,Bs,"{""label"": ""Bs""} 

Explanation: The text describes the effect of a",Bs
I I think I think the sort of design not very good at,S,"{""label"": ""N""} 

Explanation: The sentence is vague and does not",N
Tom does that help regulate the angle,Bs,"{""label"": ""Be""} 

Explanation: Tom does that is a statement about",Be
that would also tie in quite well the sort of cyber view,Bs,"{""label"": ""N""} 

Please explain your choice.
The given text does",N
of having a pack on your wrist,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
or sort of cyber arm is not it,S,"{""label"": ""N""} 

Explanation: The text does not clearly fit into",N
thermal print head,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
lightning coming out of his nose,S,"{""label"": ""N""} 

Please provide the text you'd like to label",N
is the issue of left and right handedness erm how we re going to resolve that,Be,"{""label"": ""N""} 

Segment:
We will use a new font with",N
can you turn the print head round or,S,"{""label"": ""Bs""} 

Explanation:
The phrase ""turn the print head",Bs
it does not matter because as long as you have got as long as you have got features that can be either mirrored features the same on each side,S,"{""label"": ""N""} 

Note: The answer is ""N"" because",N
you have got them all like that,S,"{""label"": ""S""}


Segment:
It’s a bit tricky to describe",S
you have got some area to work with and then,S,"{""label"": ""N""} 

Explanation: The segment doesn't fit into any",N
you have to keep the area of the mirror image,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
quite good,Bs,"{""label"": ""N""} 

Explanation: 'quite good' is an evaluation",N
in fact in some ways we should think about the fact it is not even a pen,F,"{""label"": ""<F|Be|Bs|S|D|N>""",N
because a pen you you will always learn to write from left to right whether you re left handed or right handed,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
so actually what you end up doing is left handed people is you smudge over over your work which is a problem,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
but actually with this you re dragging it you re not pushing it are you most people will drag it,Be,"{""label"": ""N""} 

Explanation: The segment is vague and does not",N
mostly dragging it,Be,"{""label"": ""N""} 

Explanation: mostly dragging it is irrelevant to the",N
mmm because you were wired to drag it,Bs,"{""label"": ""Bs""}


Segment:
This is a sample text for the",Bs
will be dragged,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
that is an interesting point,Bs,"{""label"": ""N""} 

Explanation: The point doesn't seem to describe",N
mmm so you want a design then to sort of force people to drag,Be,"{""label"": ""F""} 

Explanation: The segment describes the purpose/goal",F
it which is not something you do with a marker pen,Bs,"{""label"": ""S""} 

Please follow the same format for the following segments",S
you draw a line when you drag,Bs,"{""label"": ""Bs""} 

Explanation: The segment describes how the pen behaves",Bs
generally you might do with a marker pen,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
with a marker pen you tend to drag yeah,Bs,"{""label"": ""Bs""}


Explanation: 
The segment describes a behaviour (",Bs
but what I am saying is the analogy of teaching people to write is not actually valid in the sense that,Be,"{""label"": ""N""} 

Explanation: The sentence does not clearly fit into",N
when you re writing you re not actually dragging usually apart from if you re right handed,Be,"{""label"": ""N""} 

Please note that the segment is about general behaviour",N
if you re right handed you drag,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
if you re left handed you push,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
so do they do a left handed version of this,S,"{""label"": ""N""} 

Explanation:
The segment is off-topic, irrelevant",N
that s more interesting cos commercially lost that would be a loss leader just about,Bs,"{""label"": ""Bs""} 

Explanation: The phrase ""that would be a",Bs
well it must it must cost twice as much,Bs,"{""label"": ""N""} 

Explanation:
No clear purpose/goal, no",N
its gonna cost twice as much,Bs,"{""label"": ""N""} 

Reasoning: The segment describes an expected cost",N
but schools or something schools must buy two sets,S,"{""label"": ""Bs""} 

Explanation: The word ""schools"" is the",Bs
yeah its not worth its not really for schools,Bs,"{""label"": ""N""} 

Explanation: The sentence does not describe a function",N
well they had that in my school when I was in primary school everybody had a red fountain pen and I had a special green fountain pen because I was left handed,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
erm protecting the print head which I haven t really thought very much about,F,"{""label"": ""Bs""} 

Please explain why you chose this label.
The",Bs
but as it it might be a nuisance or bad thing,Be,"{""label"": ""N""} 

Explanation:
The text describes a potential negative aspect",N
to have the print head projecting down out of the bottom of this most of the time,S,"{""label"": ""Be""} 

Reasoning: The segment describes the expected behaviour",Be
because it may catch on things like the edge of the table or something like that,Bs,"{""label"": ""N""} 

Explanation: The text does not clearly describe function",N
and so erm perhaps there is something else a rounded lump or something,S,"{""label"": ""N""} 

Please explain your decision. 

The segment does",N
as it approaches the page causes the print head to come down,Be,"{""label"": ""Bs""} 

Explanation: The segment describes the effect of a",Bs
which may carriage be sprung also,S,"{""label"": ""Bs""} 

Explanation: The segment mentions 'carriage'",Bs
like a see saw,S,"{""label"": ""Be""} 

Explanation:
The segment 'like a see saw",Be
comes down,Bs,"{""label"": ""Bs""}


Segment:
The bookshelf is 5 feet",Bs
like a nodding birds yeah,Be,"{""label"": ""N""} 

Explanation: The segment does not describe a function",N
if you have your printing head ,S,"{""label"": ""Be""} 

Explanation:
The sentence is describing the expected behaviour",Be
draw E1_4 Sketchjpg,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
and you have got you have got your spring like that ,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
draw E1_4 Sketchjpg,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
and you have got a switch or something here ,S,"{""label"": ""Bs""} 

Explanation: The segment describes a specific part (",Bs
draw E1_4 Sketchjpg,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
and you have got a case there ,S,"{""label"": ""Bs""}


Segment:
it has to be

JSON answer",Bs
draw E1_4 Sketchjpg,D,"{""label"": ""N""} 

Reasoning:
- The text does not describe",N
and then when you you can only push this,Bs,"{""label"": ""Bs""} 

Explanation: The segment describes a situation where the",Bs
and then when you push this up so that all the faces are touching,Bs,"{""label"": ""F""} 
Note: The segment describes the purpose or function",F
that is when the switch goes,Bs,"{""label"": ""<F|Be|Bs|S|D|N>",N
erm so you get so so what this is is is maybe this is not erm err susceptible to knocks and things because its on a sp spring,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
yeah and you get protected by a case,S,"{""label"": ""S""}


Segment:
The paper is covered with a thin",S
but the other thing is the opposite of this being here,S,"{""label"": ""<your label>""}

Example usage:
```json
{",N
and these two things being on springs,S,"{""label"": ""Bs""} 

Explanation: The text implies that the presence of",Bs
so that when these get pushed back,Bs,"{""label"": ""N""} 

Explanation: The sentence implies that something is happening",N
they ll spring back and then they will switch on the,Bs,"{""label"": ""Bs""} 

Explanation: 'they will switch on' is",Bs
that is true that works as well,Bs,"{""label"": ""N""} 

Explanation: The label 'N' is chosen",N
that works even better cos it s not leaking its protected then,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
a sheath,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
a print head,S,"{""label"": ""S""} 

Explanation:
The 'a print head' describes",S
yeah do you need to stop the print head going sideways,Be,"{""label"": ""N""} 

Explanation:
This sentence is off-topic and does",N
draw arrow not sure which drawing,D,"{""label"": ""N""} 

Please explain your answer.
The segment is '",N
cos you want it to travel forwards when its going that direction,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
yeah you don t want people to go that that that is an interesting point,Be,"{""label"": ""Bs""} 

Explanation: The behaviour (specifically that people",Bs
put wheels on the side to make it,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
I I don t think there might not be a problem with that,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
in fact it might be something that they might want to do to produce interesting effects,Be,"{""label"": ""Bs""} 

Explanation: The sentence describes an effect of using",Bs
distorted smiley faces,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
and I think we might get away with that,Be,"{""label"": ""N""} 

Explanation: The text does not clearly indicate the",N
but what if what if a child held the pen can I just borrow that,Be,"{""label"": ""N""} 

Explanation: The segment is vague and does not",N
rather than holding it width ways,Be,"{""label"": ""Bs""} 

Explanation: The label is chosen because the segment",Bs
so this is across the pen,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
thinking of holding it that way,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
providing just enough pressure,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
providing probably be alright,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
but we could try and stop them from doing it,Be,"{""label"": ""N""} 

Explanation:
The segment doesn't fit any of",N
it is sort of like a its like a calligraphy pen is not it if you erm,S,"{""label"": ""N""} 

Reasoning: 
- 'it is sort",N
because you get thick you get thick and thin,Bs,"{""label"": ""Bs""} 

Explanation: 
The sentence describes the behaviour of",Bs
because you get the edge,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
that business of withdrawing the print head when it s not in use or something like that,Be,"{""label"": ""N""} 

Explanation:
The text does not fit into any",N
well yeah well it s a sheath is not it that is the word you said was not it a sheath that,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
a sheaf,S,"{""label"": ""<F|Be|Bs|S|D|N>",N
write sheath protecting the head,D,"{""label"": ""Bs""} 

Reasoning: The word ""sheath""",Bs
or it could be deployed on contact or something,S,"{""label"": ""S""} 

Explanation: The text describes a material (pl",S
OK it is fundamental the other thing that I am now going to look at is ,F,"{""label"": ""Bs""} 

Please explain your answer. 

The label """,Bs
two two problems one is over pressurising the print head on the paper,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
or abuse of the pen so somebody could go like that,Be,"{""label"": ""Bs""} 

Explanation: 'or' introduces an alternative,",Bs
and that will probably break it and,Be,"{""label"": ""<F|Be|Bs|S|D|N>",N
the sheath,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
does not fix that does it er no the sheath does not fix that,Bs,"{""label"": ""N""} 

Explanation: The segment clearly does not fit any",N
you go like that you hit the printer,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
whereas the other way round bangs table,Bs,"{""label"": ""N""} 

Reasoning: The segment clearly does not fit",N
well the sheath protect that is not it so,Be,"{""label"": ""N""} 

Explanation: The segment does not clearly fit any",N
the sheaths so spring both and the things happen,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
yeah so expect there is more travel if you smash there,Be,"{""label"": ""Be""}


Segment:
The steel barrel is very heavy,",Be
Draw 2 crosses over Tom s sheath Document E1_4 Sketchjpg,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
yeah that means you can t move both yeah yeah that is right yeah,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
so I its what AJ suggested that this moves back,Bs,"{""label"": ""N""} 

Segment:
the new system should be able to",N
to to start to as a switch,S,"{""label"": ""N""} 

Note: The segment describes the function of a",N
whereas the alternative is for that to move back,S,"{""label"": ""Bs""}


Explanation:
- The sentence compares two options,",Bs
well I suppose you could design it such a way as it only goes,Be,"{""label"": ""Bs""} 

Please explain your answer. 

The relevant sentence",Bs
at a certain speed back so if you went if you just went like that it would go back quite,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
slowly but if too quickly,Bs,"{""label"": ""Be""}


Segment:
The paper is yellow and has a",Be
you you could have them both moving back and,Bs,"{""label"": ""Bs""} 

Explanation: ""back"" is the cause of",Bs
you could have you could balance springs and things like that,S,"{""label"": ""Bs""} 

Explanation:
The sentence implies that balancing springs contribute",Bs
you could have viscous back,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
if that thing s on a spring and that is on a,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
Draw unknown sheet,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
of some sort which could be quite simple,S,"{""label"": ""S""} 

Please follow the same format for the next segment",S
viscous,Bs,"{""label"": ""N""} 

Explanation: The term 'viscous'",N
write viscous damper,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
and if you bang it down its effectively solid,S,"{""label"": ""N""} 

Explanation: The text doesn't clearly match any",N
cheap,Bs,"{""label"": ""N""}


Segment:
A 1000 kg weight",N
leaking syringe,S,"{""label"": ""<F|Be|Bs|S|D|N>",N
cheap syringe,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
write leaky syringe,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
where s the sheath gone,S,"{""label"": ""N""} 

Explanation:
The label 'N' is chosen",N
heat source,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
laser light,S,"{""label"": ""<F|Be|Bs|S|D|N>",N
any other ways in which we could try I mean we could put a cap over it that is how other people do it ,S,"{""label"": ""Bs""} 

Explanation: The segment describes a way to try",Bs
that is way too low tech for this,Bs,"{""label"": ""N""} 

Explanation: The text clearly does not fit any",N
that will protect it but it still is not it,Bs,"{""label"": ""N""} 

Segment: the way it draws lines is not",N
what about a cap,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
like a spring loaded cap,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
that comes out of the way,Bs,"{""label"": ""N""} 

Explanation: The segment does not clearly describe a",N
yeah like a button there,S,"{""label"": ""<F|Be|Bs|S|D|N>",N
that s nice yeah,Bs,"{""label"": ""N""} 

Explanation:
No clear purpose/goal, no",N
write sprung loaded cap,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
that that slides the,Be,"{""label"": ""Bs""} 

Explanation: The text describes the effect of a",Bs
the button,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
then it could not get lost could it,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
mmm it could also turn off the comforting hum,Be,"{""label"": ""N""} 

Segment:
The new 3D printer has",N
when you put the cap back on,Bs,"{""label"": ""<F|Be|Bs|S|D|N>",N
I quite like the idea of a comforting hum,Bs,"{""label"": ""N""} 

Explanation:
The segment does not clearly fit into",N
a comforting hum,Be,"{""label"": ""S""} 

Reasoning:
The text describes a sound,",S
write comforting hum,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
when it s working right,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
what like a sings dum dum dum dum dum dum,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
like rolf harris,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
the cap is quite interesting though,S,"{""label"": ""N""} 

Note: If the text could be interpreted in",N
because if it hinges that way,Bs,"{""label"": ""Bs""} 

Explanation: The hinge causes the behaviour of the",Bs
it will make people much more likely to to drag it across there if it s clear as well,Bs,"{""label"": ""F""}


Segment:
It will be a great feature if",F
yeah but you can still see things or,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
if you had not just an activation button not an,S,"{""label"": ""Bs""} 

Explanation:
The segment contains a cause-and-effect",Bs
activation button but a button that made the print head come out,S,"{""label"": ""Bs""} 

Explanation: The phrase describes the effect of the",Bs
a non a non clickable pen,S,"{""label"": ""N""} 

Explanation: The pen does not fit into any",N
so you had to you know obviously not up there,S,"{""label"": ""N""} 

Explanation: The segment does not clearly match any",N
you can only write when it s up,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
if you if you go like that it would sort of go out a little bit,Be,"{""label"": ""F""} 

Explanation: The sentence is describing a desired outcome",F
and then if you push it up it would go out more,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
I mean you can still damage it,Bs,"{""label"": ""N""} 

Explanation: The statement ""I mean you can",N
so it s a it s a dead man s handle for a pen basically,S,"{""label"": ""N""} 

Explanation:
The text is irrelevant to the functionality",N
write a dead man handle for the pen,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
you could have a little slider on it,S,"{""label"": ""Bs""} 

Reasoning:
The segment describes a feature that",Bs
could it could do this kind of thing round the edge,S,"{""label"": ""Bs""}


Segment:
the test took about 30 minutes",Bs
yeah yeah and then and then you coul it could just be sprung,Be,"{""label"": ""Bs""} 

Explanation:
The sentence contains the phrase'spr",Bs
and then when you put it down its held open by,Be,"{""label"": ""Bs""}


Segment:
The metal core has a diameter of",Bs
and then any pressure on the tip,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
it s more is not it,Bs,"{""label"": ""<F|Be|Bs|S|D|N>",N
you re not going to be using it for hours on end are you,Be,"{""label"": ""N""} 

Explanation: This sentence is off-topic and does",N
it s for little pieces of,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
I would say long car journeys though,Be,"{""label"": ""N""}


Segment:
The paper is not very heavy,",N
you could have a and that open up,S,"{""label"": ""N""} 

Explanation: This sentence does not fit into the",N
draw,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
a little bit annoying on long car journeys laugh,Be,"{""label"": ""<F|Be|Bs|S|D|N>",N
you could have a cap that goes like that,S,"{""label"": ""<your answer>""}

Please respond with the ""label"" value",N
draw,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
and then you could also have the same spring here,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
that any force by a certain amount would force the cap to shut again,Bs,"{""label"": ""Bs""} 

Explanation: 'would force the cap to shut",Bs
a double action cap,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
so you button but it s got an override of pressure,Bs,"{""label"": ""Bs""} 

Explanation: The override of pressure is a consequence",Bs
on the pen,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
I am thinking of something a bit like erm the flap on a video tape,S,"{""label"": ""F""} 

Note: The answer is correct because 'fl",F
uh huh what the flap,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
like a garage door type of thing,S,"{""label"": ""N""} 

Please provide a description for the ""like a",N
yeah push the button then it goes open,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
write garage door type mechanism,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
but that is probably overly complicated,Bs,"{""label"": ""N""}


Segment:
It is essential to ensure that the",N
garage door,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
well it could be a roller,S,"{""label"": ""N""} 

Segment:
this printer is known for printing smoothly",N
a roller door,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
write roller door,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
as you cool that down,Bs,"{""label"": ""<F|Be|Bs|S|D|N>",N
yeah a button here that ,S,"{""label"": ""Bs""} 

Explanation: The button is a part that causes",Bs
there is a slider that opens the pen,Be,"{""label"": ""Be""} 

Explanation: The segment describes expected behaviour (opening",Be
but then regardless of whether you have got the button pressed down or not you press hard and it comes back down,Be,"{""label"": ""Be""}


Segment:
The new features include improved handling of",Be
so it does not matter if you drag it thuds hand on table it ll just,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
or you just keep that button pressed but,Bs,"{""label"": ""N""} 

Explanation: the text does not fit any of",N
thud yeah if you re very sort of cover that comes down,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
are you just whacking this pen there,Be,"{""label"": ""N""} 

Explanation: The segment does not clearly fit any",N
it s got a cap on,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
how much did that pen cost,Bs,"{""label"": ""N""}


Segment:
The pen was very expensive.

JSON",N
errrr well about five pence or something,Bs,"{""label"": ""N""} 

Please note that the text is likely to be",N
yeah is that refillable,Be,"{""label"": ""Bs""} 

Explanation: The label 'Bs' is chosen",Bs
like this is not refillable,Be,"{""label"": ""N""} 

Explanation: The segment clearly does not fit any",N
I assume it has a cover that comes on as well,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
that is nice it s erm holdable,Bs,"{""label"": ""Bs""} 

Explanation: 'nice' is a subjective attribute",Bs
so one one pence two pence six pence,Bs,"{""label"": ""S""} 

Explanation: The segment is describing the denominations",S
twenty pence,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
you could put a time delay on it,S,"{""label"": ""N""} 

Explanation:
The segment is vague and does not",N
that is a good way of protecting it,Bs,"{""label"": ""Bs""} 

Explanation: The phrase 'that is a good",Bs
write time delay,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
you could say it has to be in contact with the paper for a second and then the thing will deployed,Bs,"{""label"": ""Bs""} 

Explanation: The behaviour of the thing deploying after",Bs
that is easy,Bs,"{""label"": ""Be""} 

Explanation: The text describes a desirable behaviour (",Be
and that way it s protected from being banged,Bs,"{""label"": ""Bs""} 

Explanation: The segment talks about protection, which",Bs
is there is there an issue anyway erm guys with there being or having to be or a benefit by having like a stand by mode,F,"{""label"": ""<F|Be|Bs|S|D|N>""",N
so its either completely switched off,Be,"{""label"": ""N""} 

Please provide your answer. 

The answer is",N
with or without the cap on it,Be,"{""label"": ""<F|Be|Bs|S|D|N>""",N
or there is like a stand by mode,F,"{""label"": ""N""} 

Explanation: The text does not describe a function",N
where its sort of semi warm but its ready for action quickly,Be,"{""label"": ""Be""} 

Please let me know if the text is correctly",Be
it has a home so a docking station,S,"{""label"": ""S""}


Segment:
it can be used as a reference",S
we could charge it in there as well plus,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
it might be over budget,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
yeah so a docking station what would the docking station look like charge,S,"{""label"": ""S""} 

Explanation: The text describes a docking station,",S
write docking station cradle,D,"{""label"": ""<F|Be|Bs|S|D|N>""",N
well it would just be a cradle,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
it would just be somewhere for it to live when you re not using it,Bs,"{""label"": ""N""} 

Explanation: The segment describes a place where the",N
like a little protector like an inkwell,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
laugh like a quill,S,"{""label"": ""<F|Be|Bs|S|D|N>""",N
a quill that means it s not something that you could put in your pencil case,Bs,"{""label"": ""<F|Be|Bs|S|D|N>""",N
well I think there is an issue actually there,Be,"{""label"": ""N""} 

Explanation: The text does not fit into any",N
as well with children sometimes using lots of types of pens at the same time,Be,"{""label"": ""N""} 

Explanation: The text does not fit any of",N
if you had erm written something or smudged something with some other type of err pen or even a,Be,"{""label"": ""N""} 

Please provide feedback and suggestions for improvement.",N
pencil or a crayon or something like that,Be,"{""label"": ""N""} 

Explanation: The segment does not clearly fit into",N
and then you used this on the same paper would it make the print head dirty,Be,"{""label"": ""Bs""} 

Explanation: The text implies that the printer's",Bs
and would there need to be some way of cleaning the print head potentially,F,"{""label"": ""N""} 

Explanation: The segment does not describe function,",N
or would it be good to have some way of cleaning the print head,F,"{""label"": ""Bs""} 

Explanation: The text describes a potential behaviour (",Bs
like we could have a cap on it,S,"{""label"": ""F""} 

Explanation: The text implies a limit to something",F
that actually erm sort of goes past it,Bs,"{""label"": ""Bs""} 

Explanation: The segment describes a behaviour (past",Bs
is there any danger if you got ink from another pen or paint can it short,Be,"{""label"": ""N""} 

Explanation: The segment describes a behaviour, but",N
it would not short it,Bs,"{""label"": ""N""} 

Explanation: The text does not describe a function",N
it would not short it,Bs,"{""label"": ""N""} 

Explanation: This statement is irrelevant to the performance",N
but it might burn into the head so,Bs,"{""label"": ""N""} 

Please explain your choice.
The given sentence is",N
the good thing you could clean this you can get,Be,"{""label"": ""S""} 

Explanation:
This segment is describing a cleaning action",S
