UTTERANCE,TRUE_LABEL,RESPONSE,PRED_LABEL
an added bonus I suppose,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it could teach you something else,F,"{""label"": ""N""} 

Segment:
to be able to draw thin technical",N
its going to be quite a fat lump probably,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
so it s not going to be that kind of pen that you use in future,S,"{""label"": ""F""}
Okay, let's break this down. The segment",F
so it does not feel much like a pen,Be,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
you know it could I think it could be more of a decorator s thing you know,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you want to put a row of smilies in,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
paper and pen along the edges of you know,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
on the wall,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you re never gonna draw a whole pic you re never gonna draw paint the Sistine chapel,Bs,"{""label"": ""N""}
Alright, let's tackle this segment: ""you",N
no you d need more batteries,S,"{""label"": ""N""}.
Okay, let's tackle this. The segment",N
its more of sort of decorative kind of features,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
things like that you know,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
there is another degree of freedom to this thing,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you go fast it will be a paler colour,Be,"{""label"": ""Be""}
Okay, let's break down the segment: """,Be
if you go slowly it will be darker wont it,Be,"{""label"": ""N""}
Okay, let's break this down. The segment",N
yeah if you go fast well maybe if you go fast if there is no feedback from the paper it does not matter how fast its going,Bs,"{""label"": ""Be""}
Okay, let's break this down. The segment",Be
then it might produce gaps but it might produce gaps in places of,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
the thing would be cool,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you drive it faster,Bs,"{""label"": ""N""}
Alright, let's tackle this segment: ""if",N
that mark is the same as that,Bs,"{""label"": ""N""} 

Segment:
so that the user can easily identify",N
that is what you will end up with but erm you won t end up with a long smooth line erm that is faint erm,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
definitely gaps in it head on all the time you don t have the head on,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah you could turn it off off and on very fast could not we,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
for the usefulness er well I am just I am just trying to think about what erm what the pen does really erm,F,"{""label"": ""N""}.
Okay, let's tackle this. The segment",N
if it s if it s a if its fun its got to do,F,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
sort of a wider range of features,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
features somehow,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I think it might self regulate,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I think people might visit around how does it work,Bs,"{""label"": ""N""}
Okay, let's break this down. The segment",N
or they use it more slowly I think that is,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but I am thinking it will it will be more fun,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you can get something you know if you can get a faint line or,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
a faint line,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you had a drawing there that you did was that for any particular purpose,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
I ve seen a pen that somebody s created,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
where its actually got this kind of loop in it,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so that if you hold it with your index finger actually through this,Bs,"{""label"": ""F""} 

Segment:
and the thumb, you can write",F
so it s you you almost wear it like a glove,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
deep breath in yeah or like a sort of ring on your finger with the pen attached to it,S,"{""label"": ""N""}
Okay, let me try to figure out how to",N
but it forces you to hold it in a very specific way,Bs,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
um that is intriguing sort of like a like a could be like a finger puppet could not it,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah cos wearing it like a finger puppet,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
the feel of it might be fun,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
exactly so you can make you can make the footprints,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
I I think I think the sort of design not very good at,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
Tom does that help regulate the angle,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that would also tie in quite well the sort of cyber view,Bs,"{""label"": ""N""} This segment is a vague opinion about how well a",N
of having a pack on your wrist,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
or sort of cyber arm is not it,S,"{""label"": ""N""}
Okay, let me try to figure out the label",N
thermal print head,S,"{""label"": ""S""}
The segment ""thermal print head"" refers to a",S
lightning coming out of his nose,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
is the issue of left and right handedness erm how we re going to resolve that,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
can you turn the print head round or,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it does not matter because as long as you have got as long as you have got features that can be either mirrored features the same on each side,S,"{""label"": ""N""} The segment provided is: ""it does not matter",N
you have got them all like that,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you have got some area to work with and then,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you have to keep the area of the mirror image,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
quite good,Bs,"{""label"": ""N""} The segment ""quite good"" is a vague opinion",N
in fact in some ways we should think about the fact it is not even a pen,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
because a pen you you will always learn to write from left to right whether you re left handed or right handed,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so actually what you end up doing is left handed people is you smudge over over your work which is a problem,Bs,"{""label"": ""F""} 

Segment:
you have to make sure that the",F
but actually with this you re dragging it you re not pushing it are you most people will drag it,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
mostly dragging it,Be,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
mmm because you were wired to drag it,Bs,"{""label"": ""N""} The segment ""mmm because you were wired to drag",N
will be dragged,Be,"{""label"": ""N""} 
Okay, let's tackle this. The segment",N
that is an interesting point,Bs,"{""label"": ""N""}
Alright, let's tackle this. The segment given",N
mmm so you want a design then to sort of force people to drag,Be,"{""label"": ""F""} The segment ""mmm so you want a design then",F
it which is not something you do with a marker pen,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you draw a line when you drag,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
generally you might do with a marker pen,Bs,"{""label"": ""N""} 

Segment:
but if you want to make it",N
with a marker pen you tend to drag yeah,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but what I am saying is the analogy of teaching people to write is not actually valid in the sense that,Be,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
when you re writing you re not actually dragging usually apart from if you re right handed,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you re right handed you drag,Be,"{""label"": ""N""} 

Segment:
a pen that writes smoothly and doesn",N
if you re left handed you push,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so do they do a left handed version of this,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that s more interesting cos commercially lost that would be a loss leader just about,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
well it must it must cost twice as much,Bs,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
its gonna cost twice as much,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but schools or something schools must buy two sets,S,"{""label"": ""N""}
Okay, let's tackle this segment: ""but",N
yeah its not worth its not really for schools,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
well they had that in my school when I was in primary school everybody had a red fountain pen and I had a special green fountain pen because I was left handed,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
erm protecting the print head which I haven t really thought very much about,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but as it it might be a nuisance or bad thing,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
to have the print head projecting down out of the bottom of this most of the time,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
because it may catch on things like the edge of the table or something like that,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and so erm perhaps there is something else a rounded lump or something,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
as it approaches the page causes the print head to come down,Be,"{""label"": ""Bs""}
The segment ""as it approaches the page causes the",Bs
which may carriage be sprung also,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
like a see saw,S,"{""label"": ""S""}.
Okay, let's tackle this. The segment",S
comes down,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
like a nodding birds yeah,Be,"{""label"": ""N""} The segment ""like a nodding birds yeah""",N
if you have your printing head ,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
draw E1_4 Sketchjpg,D,"{""label"": ""N""} The segment ""draw E1_4 Sketchjpg",N
and you have got you have got your spring like that ,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
draw E1_4 Sketchjpg,D,"{""label"": ""N""}
Okay, let's take a look at this segment",N
and you have got a switch or something here ,S,"{""label"": ""N""} 

Segment:
that you can change the line weight",N
draw E1_4 Sketchjpg,D,"{""label"": ""N""} 

Segment:
draw E1_4 Sketchjpg",N
and you have got a case there ,S,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
draw E1_4 Sketchjpg,D,"{""label"": ""N""} 

Segment:
The ink flows smoothly and evenly from",N
and then when you you can only push this,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and then when you push this up so that all the faces are touching,Bs,"{""label"": ""N""} The segment ""and then when you push this up",N
that is when the switch goes,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
erm so you get so so what this is is is maybe this is not erm err susceptible to knocks and things because its on a sp spring,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah and you get protected by a case,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
but the other thing is the opposite of this being here,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and these two things being on springs,S,"{""label"": ""Bs""}
Okay, let's tackle this segment: ""and",Bs
so that when these get pushed back,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
they ll spring back and then they will switch on the,Bs,"{""label"": ""N""}
The segment ""they ll spring back and then they",N
that is true that works as well,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
that works even better cos it s not leaking its protected then,Bs,"{""label"": ""Bs""}
Okay, let's break this down. The segment",Bs
a sheath,S,"{""label"": ""S""} The segment ""a sheath"" refers to a",S
a print head,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
yeah do you need to stop the print head going sideways,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
draw arrow not sure which drawing,D,"{""label"": ""N""}
Okay, let's tackle this segment: ""draw",N
cos you want it to travel forwards when its going that direction,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
yeah you don t want people to go that that that is an interesting point,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
put wheels on the side to make it,S,"{""label"": ""F""} The segment ""put wheels on the side to make",F
I I don t think there might not be a problem with that,Bs,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
in fact it might be something that they might want to do to produce interesting effects,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
distorted smiley faces,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and I think we might get away with that,Be,"{""label"": ""N""}.
Okay, let's tackle this. The segment",N
but what if what if a child held the pen can I just borrow that,Be,"{""label"": ""N""}
Okay, let me try to figure out the label",N
rather than holding it width ways,Be,"{""label"": ""N""}
Okay, let's tackle this segment: ""rather",N
so this is across the pen,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
thinking of holding it that way,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
providing just enough pressure,Bs,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
providing probably be alright,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but we could try and stop them from doing it,Be,"{""label"": ""N""}.

The segment ""but we could try and stop",N
it is sort of like a its like a calligraphy pen is not it if you erm,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
because you get thick you get thick and thin,Bs,"{""label"": ""N""}
The segment ""because you get thick you get thick",N
because you get the edge,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that business of withdrawing the print head when it s not in use or something like that,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
well yeah well it s a sheath is not it that is the word you said was not it a sheath that,S,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
a sheaf,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
write sheath protecting the head,D,"{""label"": ""S""} 

Segment:
sleek and compact, ideal",S
or it could be deployed on contact or something,S,"{""label"": ""N""} 

Segment:
the ink is delivered through the nib",N
OK it is fundamental the other thing that I am now going to look at is ,F,"{""label"": ""N""}
Okay, let's break this down. The segment",N
two two problems one is over pressurising the print head on the paper,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
or abuse of the pen so somebody could go like that,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and that will probably break it and,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
the sheath,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
does not fix that does it er no the sheath does not fix that,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
you go like that you hit the printer,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
whereas the other way round bangs table,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
well the sheath protect that is not it so,Be,"{""label"": ""N""}
Okay, let's take a look at this segment",N
the sheaths so spring both and the things happen,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
yeah so expect there is more travel if you smash there,Be,"{""label"": ""N""}
Okay, let's break this down. The segment",N
Draw 2 crosses over Tom s sheath Document E1_4 Sketchjpg,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah that means you can t move both yeah yeah that is right yeah,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so I its what AJ suggested that this moves back,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
to to start to as a switch,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
whereas the alternative is for that to move back,S,"{""label"": ""N""} 

Segment:
the alternative is to have it move",N
well I suppose you could design it such a way as it only goes,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
at a certain speed back so if you went if you just went like that it would go back quite,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
slowly but if too quickly,Bs,"{""label"": ""N""}
Okay, let's tackle this segment: ""slow",N
you you could have them both moving back and,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could have you could balance springs and things like that,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could have viscous back,Bs,"{""label"": ""N""} 

Segment:
with a replaceable ink cartridge",N
if that thing s on a spring and that is on a,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
Draw unknown sheet,D,"{""label"": ""N""} The segment ""Draw unknown sheet"" is vague and",N
of some sort which could be quite simple,S,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
viscous,Bs,"{""label"": ""N""}
The segment ""viscous"" describes a property",N
write viscous damper,D,"{""label"": ""Bs""}
Okay, let's tackle this. The segment is",Bs
and if you bang it down its effectively solid,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
cheap,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
leaking syringe,S,"{""label"": ""N""}
The segment ""leaking syringe"" is a",N
cheap syringe,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
write leaky syringe,D,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
where s the sheath gone,S,"{""label"": ""N""} 

Segment:
The pen has a 2.",N
heat source,S,"{""label"": ""S""} The segment ""heat source"" refers to a component",S
laser light,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
any other ways in which we could try I mean we could put a cap over it that is how other people do it ,S,"{""label"": ""N""}
Okay, let's tackle this segment. The user",N
that is way too low tech for this,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that will protect it but it still is not it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
what about a cap,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
like a spring loaded cap,Be,"{""label"": ""S""} The segment ""like a spring loaded cap"" describes",S
that comes out of the way,Bs,"{""label"": ""N""}
Okay, let's tackle this segment: ""that",N
yeah like a button there,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that s nice yeah,Bs,"{""label"": ""N""}
Okay, let's look at this segment: """,N
write sprung loaded cap,D,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
that that slides the,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
the button,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
then it could not get lost could it,Bs,"{""label"": ""N""}.

Segment:
it is not possible to lose it",N
mmm it could also turn off the comforting hum,Be,"{""label"": ""N""}.
Okay, let's break this down. The",N
when you put the cap back on,Bs,"{""label"": ""N""} 

Segment:
The pen has a built-in cap",N
I quite like the idea of a comforting hum,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
a comforting hum,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
write comforting hum,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
when it s working right,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
what like a sings dum dum dum dum dum dum,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
like rolf harris,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
the cap is quite interesting though,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
because if it hinges that way,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it will make people much more likely to to drag it across there if it s clear as well,Bs,"{""label"": ""F""}
Okay, let's break this down. The segment",F
yeah but you can still see things or,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you had not just an activation button not an,S,"{""label"": ""N""} 

Segment:
a button that is activated by the",N
activation button but a button that made the print head come out,S,"{""label"": ""S""}
Okay, let's break this down. The segment",S
a non a non clickable pen,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so you had to you know obviously not up there,S,"{""label"": ""N""} The segment ""so you had to you know obviously",N
you can only write when it s up,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you if you go like that it would sort of go out a little bit,Be,"{""label"": ""N""}
Okay, let's break this down. The segment",N
and then if you push it up it would go out more,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
I mean you can still damage it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so it s a it s a dead man s handle for a pen basically,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
write a dead man handle for the pen,D,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
you could have a little slider on it,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
could it could do this kind of thing round the edge,S,"{""label"": ""N""}
Okay, let's tackle this segment: ""could",N
yeah yeah and then and then you coul it could just be sprung,Be,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
and then when you put it down its held open by,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and then any pressure on the tip,Be,"{""label"": ""Bs""}
Okay, let's tackle this. The segment is",Bs
it s more is not it,Bs,"{""label"": ""N""}
Okay, let's take a look at this segment",N
you re not going to be using it for hours on end are you,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it s for little pieces of,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
I would say long car journeys though,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could have a and that open up,S,"{""label"": ""N""}
Alright, let's break this down. The segment",N
draw,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
a little bit annoying on long car journeys laugh,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could have a cap that goes like that,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
draw,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and then you could also have the same spring here,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that any force by a certain amount would force the cap to shut again,Bs,"{""label"": ""F""} 

Segment:
a force that is applied to the",F
a double action cap,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
so you button but it s got an override of pressure,Bs,"{""label"": ""F""}.
Okay, let's tackle this. The segment",F
on the pen,S,"{""label"": ""S""} 

Segment:
with a replaceable refill

JSON",S
I am thinking of something a bit like erm the flap on a video tape,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
uh huh what the flap,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
like a garage door type of thing,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah push the button then it goes open,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
write garage door type mechanism,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but that is probably overly complicated,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
garage door,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
well it could be a roller,S,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
a roller door,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
write roller door,D,"{""label"": ""N""}
The segment ""write roller door"" does not clearly",N
as you cool that down,Bs,"{""label"": ""N""} 

Segment:
the pen writes smoothly

JSON answer",N
yeah a button here that ,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
there is a slider that opens the pen,Be,"{""label"": ""S""}
Okay, let's tackle this. The segment says",S
but then regardless of whether you have got the button pressed down or not you press hard and it comes back down,Be,"{""label"": ""N""}
Alright, let's tackle this. The segment says",N
so it does not matter if you drag it thuds hand on table it ll just,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
or you just keep that button pressed but,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
thud yeah if you re very sort of cover that comes down,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
are you just whacking this pen there,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it s got a cap on,S,"{""label"": ""S""}
Okay, let's tackle this segment: ""it",S
how much did that pen cost,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
errrr well about five pence or something,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah is that refillable,Be,"{""label"": ""S""}
Okay, let's break this down. The segment",S
like this is not refillable,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I assume it has a cover that comes on as well,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that is nice it s erm holdable,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so one one pence two pence six pence,Bs,"{""label"": ""N""}
Alright, let's tackle this segment: ""so",N
twenty pence,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could put a time delay on it,S,"{""label"": ""N""} The segment ""you could put a time delay on",N
that is a good way of protecting it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
write time delay,D,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
you could say it has to be in contact with the paper for a second and then the thing will deployed,Bs,"{""label"": ""F""}
Okay, let's tackle this segment: ""you",F
that is easy,Bs,"{""label"": ""N""} The segment ""that is easy"" is vague and",N
and that way it s protected from being banged,Bs,"{""label"": ""F""}
Wait, let me think again. The segment """,F
is there is there an issue anyway erm guys with there being or having to be or a benefit by having like a stand by mode,F,"{""label"": ""N""}
Okay, let's tackle this segment. The user",N
so its either completely switched off,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
with or without the cap on it,Be,"{""label"": ""N""}
Okay, let's tackle this segment: ""with",N
or there is like a stand by mode,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
where its sort of semi warm but its ready for action quickly,Be,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
it has a home so a docking station,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
we could charge it in there as well plus,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it might be over budget,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah so a docking station what would the docking station look like charge,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
write docking station cradle,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
well it would just be a cradle,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it would just be somewhere for it to live when you re not using it,Bs,"{""label"": ""N""}
Okay, let's break this down. The segment",N
like a little protector like an inkwell,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
laugh like a quill,S,"{""label"": ""N""}
Alright, let's tackle this labeling task. The",N
a quill that means it s not something that you could put in your pencil case,Bs,"{""label"": ""N""}
Okay, let's tackle this segment: ""a",N
well I think there is an issue actually there,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
as well with children sometimes using lots of types of pens at the same time,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you had erm written something or smudged something with some other type of err pen or even a,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
pencil or a crayon or something like that,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and then you used this on the same paper would it make the print head dirty,Be,"{""label"": ""Bs""}
Okay, let's tackle this. The segment is",Bs
and would there need to be some way of cleaning the print head potentially,F,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
or would it be good to have some way of cleaning the print head,F,"{""label"": ""N""}
The segment ""or would it be good to have",N
like we could have a cap on it,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that actually erm sort of goes past it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
is there any danger if you got ink from another pen or paint can it short,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it would not short it,Bs,"{""label"": ""N""} The segment ""it would not short it"" is",N
it would not short it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but it might burn into the head so,Bs,"{""label"": ""Bs""} 

The segment ""but it might burn into the",Bs
the good thing you could clean this you can get,Be,"{""label"": ""N""}
Alright, let's tackle this segment: ""the",N
a crayon would be all right because that would melt,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
you can clean it but erm I have got a way of cleaning it with a knife,Bs,"{""label"": ""N""}
Okay, let's break this down. The segment",N
but paint would be a problem would not it you d imagine that,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could clean it off but you could not get the kids to do it,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
unless you er unless you did it automatically,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
I mean if you leave the top off that for twenty minutes it dries out,Be,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
yes we could just up the age limit it s not a problem,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
write cleaning mechanism,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
OK want to do some more detail a bit more mechanism,S,"{""label"": ""N""}
Alright, let's break down this segment: """,N
well we we have got various things haven t we,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
we just have to contact it,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
